time,lat,lon,alt_ft,airspeed_kt,heading_deg,pitch_deg,roll_deg,vsi_fps,pred,f_prob,target_icao,cmd_heading,cmd_alt,cmd_throttle
2025-11-09_22:14:32,39.83760672930752,-104.6793754129899,506.7149036323394,85.0329092870836,218.3484605857157,-3.536594458895951,-8.25385967354029,-3.939227390755118,Normal,0.59,,,,None
2025-11-09_22:14:36,39.8362752058339,-104.6805037368231,489.4751993760269,85.00853114865546,210.7360397601917,-3.539463669336756,-8.263646427070814,-3.958727335550035,Normal,0.59,,,,None
2025-11-09_22:14:41,39.8348819451804,-104.6813660456981,472.670987715689,84.99687253117487,203.4538098976142,-3.56106702646786,-8.270806486946103,-4.011199130259087,Normal,0.59,,,,None
2025-11-09_22:14:45,39.83333043962121,-104.6819992320564,455.0214309602771,85.0192018610054,195.7135603913022,-3.571430780147063,-8.27115821665263,-4.023319081578188,Normal,0.59,,,,None
2025-11-09_22:14:49,39.83178117438277,-104.6823405617788,438.269293179489,85.04179010317797,188.4058102482684,-3.558044264631713,-8.266993417909587,-3.979137851615429,Normal,0.59,,,,None
2025-11-09_22:14:53,39.83020113481469,-104.6824117129242,421.3978080503346,85.04194321700696,181.0997153399417,-3.535564751775309,-8.2638151676899,-3.92358508639228,Normal,0.59,,,,None
2025-11-09_22:14:58,39.8286112596667,-104.6822149228773,405.3073098506321,85.02211490348392,173.1291113731067,-3.523028641999074,-8.267952626786133,-3.902550519976642,Normal,0.59,,,,None
2025-11-09_22:15:04,39.82623639881679,-104.6813932653843,379.9678769585146,85.00652665881208,162.6735691975876,-3.530242013402616,-8.269591418515315,-3.919543061452867,Normal,0.59,,,,None
2025-11-09_22:15:08,39.82474253578369,-104.6805350215099,363.5398303944358,85.01435945266793,155.362414797168,-3.534161601562973,-8.270568285365403,-3.92276191498429,Normal,0.59,,,,None
2025-11-09_22:15:12,39.82352075365541,-104.6793499390158,344.6567920895563,85.0264454630521,147.0344150856729,-3.5267240955069,-8.269863054546724,-3.896946599548078,Normal,0.59,,,,None
2025-11-09_22:15:17,39.8218327635819,-104.6778681413047,328.3269345650621,85.02737713330941,139.6975016434367,-3.514455873819341,-8.268422625533244,-3.865810567639243,Normal,0.59,,,,None
2025-11-09_22:15:21,39.8206755484419,-104.6762749759848,312.089585300189,85.0187286877412,132.4193349406197,-3.507302854086784,-8.269752917082725,-3.850827004634843,Normal,0.59,,,,None
2025-11-09_22:15:26,39.81966198712792,-104.674502574279,295.9133462698373,85.01104638645579,125.0692202189845,-3.507836377696566,-8.272429472381823,-3.853460020391197,Normal,0.59,,,,None
2025-11-09_22:15:30,39.81882113696556,-104.672587658657,279.6956601868122,85.01136140025882,117.7623185006778,-3.510963186616008,-8.274670222394782,-3.85888847648828,Normal,0.59,,,,None
2025-11-09_22:15:34,39.81815509709799,-104.6705245010176,263.4579802922877,85.01724731401664,110.4703174958129,-3.510715935970991,-8.275633356834943,-3.854212388341563,Normal,0.59,,,,None
2025-11-09_22:15:38,39.81768842888314,-104.6683761117058,247.3372139522191,85.02104075792866,103.1512547327437,-3.506458555893876,-8.27595885147371,-3.841207391439522,Normal,0.59,,,,None
2025-11-09_22:15:42,39.81742122709863,-104.6661589328927,231.1414209447186,85.02013993880173,95.84832027193487,-3.501878589333481,-8.276825694470567,-3.829749794574549,Normal,0.59,,,,None
2025-11-09_22:15:47,39.81736086546832,-104.6639022554008,215.1510801776476,85.01624778987599,88.56177519811534,-3.500779377303072,-8.278537787159957,-3.827945297399069,Normal,0.46,,,,None
2025-11-09_22:15:51,39.81750824139251,-104.661702729334,199.0719849877766,85.01400805613252,81.26179626753091,-3.503200412072914,-8.280510985017871,-3.834307913561713,Normal,0.46,,,,None
2025-11-09_22:15:55,39.81790592235204,-104.6592461226091,181.3366008840985,85.01519490869174,73.29657512827019,-3.506572617779253,-8.28200947212685,-3.839960084419706,Normal,0.46,,,,None
